Molecule ChEMBL ID,Smiles,Actual pChEMBL,Predicted pChEMBL,Residuals,Leverage,NumSpiroAtoms,BCUT2D_MRLOW,MinAbsEStateIndex,PEOE_VSA10,VSA_EState5,VSA_EState8,EState_VSA6,EState_VSA7,EState_VSA5,PEOE_VSA12,VSA_EState9,fr_bicyclic,PEOE_VSA11,PEOE_VSA5,fr_unbrch_alkane,fr_aryl_methyl,fr_N_O,SlogP_VSA4,fr_para_hydroxylation,fr_morpholine,fr_Ar_NH,fr_hdrzone,fr_pyridine,fr_SH,NumAliphaticCarbocycles
CHEMBL4080164,Cc1[nH]c2ccccc2c1CCNCc1cccc(/C=C/C(=O)NO)c1.Cl,9.74,8.65567388888883,1.0843261111111708,0.012062970848969908,0.0,-0.12362917270799982,0.0,0.0,-0.5392342734906073,3.7625236010792813,11.556116704955084,30.33183534230805,28.236324525460393,0.0,0.0,1.0,0.0,12.407033161179976,0.0,1.0,1.0,6.923737199690624,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CHEMBL5274004,CN(CCc1ccccc1)S(=O)(=O)c1cccc(/C=C/C(=O)NO)c1,9.7,8.719519999999953,0.9804800000000462,0.00556425526759817,0.0,-0.12363005729516537,0.14779473209036764,0.0,-0.6868154059965719,0.3604483075880083,19.18040611960041,30.33183534230805,27.994066833174536,10.023291153407584,-2.0845859045906376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL4861467,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC1CC1)CC2)c1ncc(-c2cc3cccnc3cc2OC)[nH]1,9.52,9.280260000000009,0.23973999999999052,0.011660796907670207,1.0,-0.12396866818230075,0.10441218050022383,17.35716127764877,3.0070190612589305,5.429494290386623,13.30664111289061,31.31968197668853,19.386399651764595,5.907179729351506,1.6657713350206502,1.0,0.0,0.0,2.0,0.0,0.0,17.250802561719567,0.0,0.0,1.0,0.0,1.0,0.0,2.0
CHEMBL2105763,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,9.52,8.63234000000001,0.8876599999999897,0.009086794681535363,0.0,0.07052540529981596,0.239603580926824,0.0,0.6480073061327933,3.6576431254732116,5.480096598121202,0.0,28.860063567004204,5.948339280986494,2.0896684813486246,1.0,0.0,0.0,0.0,1.0,1.0,5.917906046161393,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL4878197,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CC23CCN(CCCCCCCCn2ccc4cc(c(OC)cc4c2=O)-c2cnc1[nH]2)CC3,9.51,9.00278000000006,0.5072199999999398,0.012033954165132255,1.0,-0.12396561248961553,0.007731149596187592,17.35716127764877,1.8603675914732063,5.965385921052527,13.30664111289061,35.88678162447989,25.683286491704038,5.907179729351506,1.627742821548495,0.0,0.0,0.0,2.0,1.0,0.0,11.332896515558172,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHEMBL5220926,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc3ccc(C)nc3cc2OC)[nH]1,9.4,9.18864,0.21136000000000088,0.00877322430733769,1.0,-0.12395902100764251,0.09458609770024018,17.35716127764877,2.0530600525650637,9.36443007964443,7.109797541277533,32.17705210791755,0.0,5.907179729351506,1.667180831281028,1.0,0.0,0.0,2.0,1.0,0.0,18.256633715248796,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHEMBL4860000,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CC23CCN(CCCCCCCCn2ccc4cc(ccc4c2=O)-c2cnc1[nH]2)CC3,9.37,8.740939999999943,0.6290600000000559,0.012736308630544868,1.0,-0.12396510611951371,0.06949040885544688,11.607649444364867,1.3472304202850585,6.044316442225494,0.0,42.08362519609297,25.683286491704038,5.907179729351506,0.0,0.0,0.0,0.0,2.0,1.0,0.0,11.332896515558172,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHEMBL4641682,CN1CC(C(=O)N[C@@H](CCCCCC(=O)c2ccon2)c2ncc(-c3ccccc3F)[nH]2)C1,9.33,8.812319999999959,0.5176800000000412,0.009404332411181857,0.0,-0.13003127212359034,0.0029181509227507174,23.59871632953334,0.20882262577921207,1.4748877955601785,30.462311845459514,7.04767198267719,12.329530064100666,5.907179729351506,1.9809774372970812,0.0,5.783244946364939,0.0,2.0,0.0,0.0,11.735126887207288,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CHEMBL3329621,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCSSCC/C=C/[C@@H]2CC(=O)NCc3nc(cs3)C3=N[C@@](C)(CS3)C(=O)N[C@@H](C(C)C)C(=O)O2)OC1=O,9.3,8.429322857142912,0.8706771428570885,0.07543038044637651,0.0,-0.15395095193871994,0.09755715213036797,66.86000229514462,-0.886733481777737,11.20080764076398,47.58731056582245,50.60711455336208,46.19734165465171,23.628718917406022,3.307197721115192,8.0,0.0,46.19734165465171,0.0,0.0,0.0,11.835812092322787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL4065026,Cn1ccc2c(CCNS(=O)(=O)c3ccc(/C=C/C(=O)NO)cc3)cccc21,9.28,8.712540000000033,0.5674599999999668,0.006413678811317428,0.0,-0.12363063629402504,0.14738837973461028,0.0,-0.660369793453792,0.2863753952376791,12.13273413692322,42.077083475928056,23.688850841878303,10.023291153407584,-1.6536834429644562,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5218854,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C(C)C)CC2)c1ncc(-c2cc3ccc(C)nc3cc2OC)[nH]1,9.23,9.030119999999986,0.1998800000000145,0.009553118875355041,1.0,-0.12398518986846013,0.08561028515299896,17.35716127764877,2.039996629020715,10.5512544823942,7.109797541277533,32.17705210791755,0.0,5.907179729351506,1.6678318729476946,1.0,0.0,0.0,2.0,1.0,0.0,18.256633715248796,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHEMBL5218537,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccc(C4CC4)nc3cc2OC)[nH]1,9.22,8.98674499999994,0.23325500000006016,0.011580815740067042,1.0,-0.12394455812453921,0.09622253005095804,17.35716127764877,2.685934191044549,4.051908090126911,7.109797541277533,19.18694783976531,12.841643245852019,5.907179729351506,3.8500783946219084,1.0,0.0,0.0,2.0,0.0,0.0,11.332896515558172,0.0,0.0,1.0,0.0,1.0,0.0,2.0
CHEMBL4532398,C[C@@H]1CN(C(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cnn(CCCCCCC(=O)NO)c4n3)cc2)CCO1,9.21,8.59768000000002,0.6123199999999809,0.10085451469160445,0.0,-0.1288207844303932,0.026049932373699125,5.817862777835028,1.0778806775787262,7.0895479966525095,10.38000632897168,42.06785198029532,0.0,5.907179729351506,0.0,1.0,11.471581718767656,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CHEMBL4649205,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC1CC1)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,9.16,9.026274999999952,0.13372500000004806,0.012414937163795015,1.0,-0.12396871360712051,0.10135662494466846,11.607649444364867,2.797936966157387,5.42458038608491,7.109797541277533,37.38604904515014,19.386399651764595,11.787168065786876,1.631049112798428,1.0,0.0,0.0,2.0,0.0,0.0,17.250802561719567,1.0,0.0,1.0,0.0,1.0,0.0,2.0
CHEMBL5219115,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccc(C)nc3cc2C)[nH]1,9.15,8.856660000000002,0.2933399999999988,0.012931414019243942,1.0,-0.12394409206913429,0.1148122928615003,11.607649444364867,1.4188740524979828,8.184013425390845,0.0,26.110685039455934,0.0,5.907179729351506,2.1644082872602057,1.0,0.0,0.0,2.0,2.0,0.0,25.18037091493942,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHEMBL4862152,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC1CC1)CC2)c1ncc(-c2cc3ccc(C)nc3cc2OC)o1,9.15,9.022563333333347,0.12743666666665376,0.015776036106263595,1.0,-0.12408086434127615,0.07520542876599978,17.574597608796804,3.215295685739764,7.360516251066902,13.30664111289061,38.112942673227685,19.386399651764595,11.797903651377414,1.6447962783313077,1.0,5.760247418874442,0.0,2.0,1.0,0.0,24.17453976141019,0.0,0.0,0.0,0.0,1.0,0.0,2.0
CHEMBL5220969,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc3ccc(=O)n(C)c3cc2OC)[nH]1,9.15,8.795745000000007,0.3542549999999931,0.00936451096161195,1.0,-0.123959110364251,0.07207556488750955,17.35716127764877,1.8645422434200245,7.32223628418263,30.987779811820765,25.122838405075452,0.0,5.907179729351506,3.3674738157990713,1.0,0.0,0.0,2.0,1.0,0.0,11.332896515558172,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHEMBL4637689,Cc1cc(C(=O)CCCCC[C@H](NC(=O)C2CN(C)C2)c2ncc(-c3ccccc3F)[nH]2)no1,9.12,8.381829999999944,0.7381700000000553,0.011848621051116861,0.0,-0.13003157456617964,0.003260579149794385,23.095800752768724,0.8341803869102982,3.2298749478599955,37.38604904515014,7.04767198267719,6.06636706846161,5.907179729351506,1.9822795206304145,0.0,5.783244946364939,0.0,2.0,1.0,0.0,18.658864086897914,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CHEMBL485514,O=C(C=C1c2ccccc2-c2ccccc21)NCCCCCC(=O)NO,9.1,8.51415999999997,0.5858400000000294,0.010035490724462453,0.0,-0.1288883354661082,0.11147465776434018,0.0,-0.4889441780803192,0.5621538013353488,11.556116704955084,36.39820241076966,0.0,11.814359458703011,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CHEMBL4634501,CN1CC(C(=O)N[C@@H](CCCCCC(=O)c2ccon2)c2ncc(-c3ccccc3F)o2)C1,9.09,8.300133333333363,0.7898666666666365,0.009039331027175837,0.0,-0.13015031519845507,0.037081849077249096,23.816152660681375,0.13928732260168308,1.4340714690295662,24.26546827384644,7.04767198267719,18.526373635713743,11.797903651377414,1.9686317582847355,0.0,11.54349236523938,0.0,2.0,0.0,0.0,11.735126887207288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL4854377,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CC23CCN(C/C=C/CN2C4CCC2c2cc(ccc24)-c2cnc1[nH]2)CC3,9.07,8.531740000000019,0.5382599999999815,0.02888508758591861,1.0,-0.12395499316976184,0.12327851129483514,11.607649444364867,1.511709237901815,6.12761078853322,0.0,13.1205807713037,29.531997720943004,5.907179729351506,0.0,7.0,0.0,0.0,2.0,0.0,0.0,11.332896515558172,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CHEMBL4069853,O=C(/C=C/c1ccc(S(=O)(=O)NCCc2cccc3[nH]ccc23)cc1)NO,9.05,8.652820000000048,0.39717999999995257,0.011322446769124693,0.0,-0.12363049155670149,0.14454887356177082,0.0,-0.6612899323426815,0.2826905879814432,12.13273413692322,30.462311845459517,23.688850841878306,10.023291153407584,-3.6242110995632806,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CHEMBL1796689,CC(C)[C@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,9.05,8.841960000000073,0.20803999999992762,0.022677545286322872,0.0,-0.15316807792637685,0.021745100046191457,33.43000114757231,-0.2818420405198201,5.694422719958608,12.999757306524504,25.303557276681044,23.098670827325854,11.814359458703011,0.0,4.0,0.0,23.098670827325854,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CHEMBL3593247,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,9.05,8.841960000000073,0.20803999999992762,0.022677545286322872,0.0,-0.15316807792637685,0.021745100046191457,33.43000114757231,-0.2818420405198201,5.694422719958608,12.999757306524504,25.303557276681044,23.098670827325854,11.814359458703011,0.0,4.0,0.0,23.098670827325854,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CHEMBL3329622,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCSSC[C@H](NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)OC1=O,9.05,8.404202857142899,0.6457971428571021,0.04090975397029998,0.0,-0.15655646531208622,0.11576833550111987,50.67394359868764,-0.9125799864185246,16.040069835654464,54.54218050466824,25.303557276681044,44.6864667800993,11.814359458703011,2.8788615605449985,4.0,0.0,23.098670827325854,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3759921,O=C(CCCCCCC(=O)N/N=C/c1ccc(-c2ccccc2)cc1)NO,9.0,8.63028,0.36971999999999916,0.0392817803778322,0.0,-0.12893213917014834,0.12476207741539591,0.0,-0.500797804714902,0.0,11.694697177656519,42.46456947923127,0.0,11.814359458703011,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CHEMBL430060,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC1=O,9.0,8.277384523809552,0.7226154761904482,0.016599310542736903,0.0,-0.1474176605772434,0.15476005084427902,37.06040580423432,-1.4960040504712646,6.137846110626882,22.936958485647313,45.03667987291831,0.0,23.628718917406022,1.5578437782174281,2.0,0.0,0.0,2.0,0.0,0.0,5.917906046161393,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL99,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,9.0,8.170917142857148,0.8290828571428523,0.01111834027814866,0.0,-0.12370142873419351,0.01820911543629844,0.0,-0.8863763522886685,3.6028974290333418,19.075777413358384,50.18445916974192,11.556116704955084,0.0,3.8897148034098583,0.0,5.783244946364939,0.0,0.0,0.0,1.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL343448,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,9.0,8.737786666666665,0.2622133333333352,0.031247705970629563,0.0,-0.1528123680334131,0.04451779940371181,29.92652818824802,-2.542464493028617,8.65950334227661,40.694706105287,6.076020106833881,27.663816059607328,17.721539188054518,2.9481199457642453,7.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3310505,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,9.0,8.737786666666665,0.2622133333333352,0.031247705970629563,0.0,-0.1528123680334131,0.04451779940371181,29.92652818824802,-2.542464493028617,8.65950334227661,40.694706105287,6.076020106833881,27.663816059607328,17.721539188054518,2.9481199457642453,7.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5218693,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc3ccc(C)nc3cc2OC)o1,8.96,8.919322000000014,0.040677999999987335,0.012070939415067391,1.0,-0.12407101855806046,0.0668083199224625,17.574597608796804,2.2594608715305577,9.303919672543117,13.30664111289061,38.112942673227685,0.0,11.797903651377414,1.6394030535032502,1.0,5.760247418874442,0.0,2.0,1.0,0.0,18.256633715248796,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CHEMBL3621294,O=C(CCCCCCC(=O)Nc1ccc2c(c1)/C(=C/c1ccc[nH]1)C(=O)N2)NO,8.96,8.439280000000023,0.5207199999999776,0.008525460919633366,0.0,-0.12891338189792903,0.09237832787435907,0.0,-0.6572253627648621,0.0,35.95206148195299,12.13273413692322,0.0,11.814359458703011,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CHEMBL4780309,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3[nH]c4ccccc4c3c2)[nH]1,8.96,8.712723333333347,0.2472766666666537,0.014969006327790356,1.0,-0.1239439960567576,0.11535880177145152,11.607649444364867,1.4244503914607967,4.075065484476349,0.0,19.18694783976531,10.772448428929591,5.907179729351506,2.165864390080782,3.0,0.0,0.0,2.0,0.0,0.0,11.332896515558172,1.0,0.0,2.0,0.0,0.0,0.0,1.0
CHEMBL3317811,C[C@@]12CSC(=N1)c1csc(n1)CNC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](Cc1ccc(O)cc1)NC2=O,8.96,8.685625000000014,0.2743749999999867,0.025280381042538037,0.0,-0.15186227179808,0.07619535527837296,39.17951298085622,-0.2673047197437033,1.9668742168872244,25.132491443447723,11.456082877299796,35.23140496424907,11.814359458703011,0.0,4.0,0.0,23.098670827325854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CHEMBL3039527,Cl.Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,8.96,8.168702000000012,0.7912979999999887,0.01478822487720695,0.0,0.07052533066019676,0.0,0.0,0.6480073061327933,3.6576431254732116,5.480096598121202,0.0,28.860063567004204,5.948339280986494,2.0896684813486246,1.0,0.0,12.407033161179976,0.0,1.0,1.0,5.917906046161393,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5218918,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3nc(C4CC4)ccc3c2)[nH]1,8.96,8.870760000000013,0.08923999999998777,0.011241115602991892,1.0,-0.12394405028435522,0.11928361225345463,11.607649444364867,2.078357928775237,4.08101512676142,0.0,13.1205807713037,18.53557124070048,5.907179729351506,2.167054329056426,1.0,0.0,0.0,2.0,0.0,0.0,11.332896515558172,0.0,0.0,1.0,0.0,1.0,0.0,2.0
CHEMBL3317818,CC(C)(C)OC(=O)n1cnc(C[C@@H]2NC(=O)[C@]3(C)CSC(=N3)c3csc(n3)CNC(=O)C[C@@H](/C=C/CCS)OC2=O)c1,8.96,8.74590000000003,0.21409999999996998,0.027755087473872658,0.0,-0.1518873053960933,0.07452152620307362,45.35837203332055,-0.6276277744047547,7.150280499105747,39.84698901243026,5.380062770465915,40.18993412149483,11.814359458703011,0.0,4.0,0.0,23.098670827325854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CHEMBL5274330,O=C(CCCCCC(=O)N(Cc1ccc(Br)s1)c1ccc(OCCN2CCOCC2)cc1)NO,8.94,8.195290000000028,0.7447099999999711,0.030512638336925794,0.0,-0.12882205625038784,0.03899811151753685,12.356393797796823,0.42225322103371776,5.398919537654626,21.71679220690642,36.39820241076966,0.0,11.814359458703011,0.0,0.0,0.0,11.336785877934737,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CHEMBL5288006,[11CH3]n1cc(CCNCc2ccc(/C=C/C(=O)NO)cc2)c2ccccc21,8.92,7.852660000000022,1.0673399999999775,0.01240027166721644,0.0,-0.12362888882032186,0.5377971339887717,0.0,-0.5377971339887717,1.7065670367090822,11.556116704955084,24.26546827384644,28.105848022308933,0.0,2.0827873281438576,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL27759,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,8.92,8.067426666666695,0.8525733333333054,0.010617185938407,0.0,0.10218580427031063,0.15416607704659913,6.606881964512918,-0.25621344885386366,0.4452429400818858,66.99099075938064,6.06636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
CHEMBL5192364,COc1cc(-c2nc(-c3nnc(CCCCC(=O)NO)o3)cc3c2[nH]c2ccccc23)cc(OC)c1OC,8.92,8.225860000000031,0.6941399999999689,0.0190500031839533,0.0,-0.1288177995740125,0.21669348033793479,5.693927994848461,1.8080196246366425,0.0,26.8094892219538,42.46456947923127,0.0,17.547415484661318,4.697085949787079,3.0,11.49902366656781,10.197363616602075,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
CHEMBL5220278,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccc(C)nc3cc2OC)o1,8.89,8.753509999999986,0.13649000000001443,0.01145116507143575,1.0,-0.12405635280858719,0.0665248732104442,17.574597608796804,2.2484469840058376,5.977098368813089,13.30664111289061,38.112942673227685,0.0,11.797903651377414,3.7869270862868722,1.0,5.760247418874442,0.0,2.0,1.0,0.0,18.256633715248796,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CHEMBL3317817,CC(C)(C)OC(=O)NCCC[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,8.85,8.699159999999987,0.15084000000001296,0.025106934824004105,0.0,-0.15211525680825205,0.08910201169776677,39.031051958556006,-0.4178979742993236,7.468254222545739,39.84698901243026,5.380062770465915,23.098670827325854,11.814359458703011,0.0,4.0,0.0,23.098670827325854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CHEMBL5220233,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccc(C)nc3cc2F)[nH]1,8.85,8.532819999999969,0.31718000000003066,0.010165279807698161,1.0,-0.12394442641868537,0.054812292861500245,17.424870285410762,0.7207466397885205,5.86241073691267,12.263210640074686,25.980208536304467,6.06636706846161,5.907179729351506,2.1377416205935393,1.0,0.0,0.0,2.0,1.0,0.0,24.07385455629469,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHEMBL3317812,C[C@@]12CSC(=N1)c1csc(n1)CNC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](Cc1c[nH]cn1)NC2=O,8.85,8.473679999999964,0.3763200000000353,0.026240829168564288,0.0,-0.1518834998885807,0.05913644547325103,33.43000114757231,-0.28976090483118133,1.9870095872226032,19.19660087813758,11.456082877299796,29.425990902090398,11.814359458703011,0.0,4.0,0.0,23.098670827325854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
CHEMBL4637357,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.85,8.637509999999956,0.21249000000004337,0.008336216999197859,1.0,-0.1239588651595331,0.09295951610113118,11.607649444364867,1.8408796855657992,7.377119301087303,7.109797541277533,37.38604904515014,0.0,11.787168065786876,1.6256558879703704,1.0,0.0,0.0,2.0,0.0,0.0,11.332896515558172,1.0,0.0,1.0,0.0,1.0,0.0,1.0
CHEMBL4642518,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.85,8.178663357142854,0.6713366428571454,0.008341593495798896,1.0,-0.12394422331750941,0.09267606938911288,11.607649444364867,1.8313656336755295,4.038845324800342,13.30664111289061,31.18920547353706,0.0,11.787168065786876,3.7794313401475597,1.0,0.0,0.0,2.0,0.0,0.0,11.332896515558172,1.0,0.0,1.0,0.0,1.0,0.0,1.0
CHEMBL4644038,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C(C)C)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.85,8.600956333333299,0.24904366666670086,0.009104820292340382,1.0,-0.12398503272925022,0.08398370355388995,11.607649444364867,1.8278162620214502,8.562366833904015,7.109797541277533,37.38604904515014,0.0,11.787168065786876,1.626306929637037,1.0,0.0,0.0,2.0,0.0,0.0,11.332896515558172,1.0,0.0,1.0,0.0,1.0,0.0,1.0
CHEMBL5218586,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3cccnc3cc2OC)[nH]1,8.85,8.727797499999966,0.12220250000003396,0.007866031193893125,1.0,-0.12394417795454986,0.09573162494466825,17.35716127764877,2.03962789853016,4.042774992270068,13.30664111289061,31.31968197668853,0.0,5.907179729351506,3.8151377992017697,1.0,0.0,0.0,2.0,0.0,0.0,11.332896515558172,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHEMBL4780974,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(C2=CCC(C)N=C2OC)[nH]1,8.85,8.426919999999962,0.42308000000003787,0.011965091838749142,1.0,-0.12395905794679596,0.11146504838288718,11.607649444364867,1.99128851319423,9.47756173344142,7.109797541277533,13.1205807713037,0.0,11.804925073709118,1.6436188509333334,0.0,0.0,0.0,2.0,0.0,0.0,11.332896515558172,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CHEMBL4759693,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1[nH]c(-c2ccc3nc(C)ccc3c2)nc1C#N,8.82,8.60653666666669,0.21346333333331025,0.014212347186140117,1.0,-0.12391574913078149,0.037266416486258835,17.67687075715714,1.0193612955499702,5.937413159508472,0.0,44.179309741689295,0.0,5.907179729351506,2.1396415850147323,1.0,5.693927994848461,0.0,2.0,1.0,0.0,29.587746582779555,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHEMBL4856631,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3c(=O)n(C)ccc3c2)[nH]1,8.8,8.463066666666712,0.33693333333328823,0.009978017694952771,1.0,-0.12394396028528672,0.01831362129252212,11.607649444364867,1.296004610960248,4.026486434528483,17.81161520208162,37.38604904515014,0.0,5.907179729351506,3.903980222993164,1.0,0.0,0.0,2.0,1.0,0.0,11.332896515558172,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHEMBL3622533,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1,8.8,8.401420000000057,0.398579999999944,0.03577388419265729,0.0,0.07052403472724228,0.16897270870477543,0.0,1.7917776058619286,3.331270160358069,36.18989065740816,18.013948781989278,12.393687143226153,11.828327617421866,3.4491785581316208,1.0,11.642267275834955,11.336785877934737,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
